reach_id,from,date,to,blue,coastal,count,green,nir,nir08,nir09,red,rededge1,rededge2,rededge3,qc_percent,ndti,pred,se,omega,response,se_response
44230000671,139,2023-06-29,,,,,,,,,,,,,,,0.034552869814374,0.11832621494042,0.179404742779005,0.034552869814374,0.11832621494042
44230000671,139,2023-07-04,,,,,,,,,,,,,,,0.0353212034969894,0.118923337504758,0.18017307646162,0.0353212034969894,0.118923337504758
44230000671,139,2023-07-09,,,,,,,,,,,,,,,0.0536319384765176,0.120321481308604,0.198483811441148,0.0536319384765176,0.120321481308604
44230000671,139,2023-07-14,,,,,,,,,,,,,,,0.0607493016830464,0.129678897294527,0.205601174647677,0.0607493016830464,0.129678897294527
44230000671,139,2023-07-19,,,,,,,,,,,,,,,0.0670346162225193,0.137081609839554,0.21188648918715,0.0670346162225193,0.137081609839554
44230000671,139,2023-07-24,,,,,,,,,,,,,,,0.0733199307619924,0.142763432535354,0.218171803726623,0.0733199307619924,0.142763432535354
44230000671,139,2023-07-29,,,,,,,,,,,,,,,0.0799556772814072,0.146927659769222,0.224807550246038,0.0799556772814072,0.146927659769222
44230000671,139,2023-08-03,,,,,,,,,,,,,,,0.086591423800822,0.149698041748947,0.231443296765453,0.086591423800822,0.149698041748947
44230000671,139,2023-08-08,,,,,,,,,,,,,,,0.0932271703202368,0.151151239372701,0.238079043284868,0.0932271703202368,0.151151239372701
44230000671,139,2023-08-13,,,,,,,,,,,,,,,0.0807498886442784,0.154148637883419,0.225601761608909,0.0807498886442784,0.154148637883419
44230000671,139,2023-08-18,,,,,,,,,,,,,,,0.095567473042915,0.1571476934505,0.240419346007546,0.095567473042915,0.1571476934505
44230000671,139,2023-08-23,,,,,,,,,,,,,,,0.0897920644820492,0.160495940766098,0.23464393744668,0.0897920644820492,0.160495940766098
44230000671,139,2023-08-28,,,,,,,,,,,,,,,0.0859325678890152,0.161232410731061,0.230784440853646,0.0859325678890152,0.161232410731061
44230000671,139,2023-09-02,,,,,,,,,,,,,,,0.0943153644939226,0.162694900473991,0.239167237458554,0.0943153644939226,0.162694900473991
44230000671,139,2023-09-07,,,,,,,,,,,,,,,0.0823670990436454,0.163802361774145,0.227218972008276,0.0823670990436454,0.163802361774145
44230000671,139,2023-09-12,,,,,,,,,,,,,,,0.0846669484158496,0.169760460932261,0.229518821380481,0.0846669484158496,0.169760460932261
44230000671,139,2023-09-17,,,,,,,,,,,,,,,0.0869667977880537,0.174574626900987,0.231818670752685,0.0869667977880537,0.174574626900987
44230000671,139,2023-09-22,,,,,,,,,,,,,,,0.0901125782438609,0.178344745885471,0.234964451208492,0.0901125782438609,0.178344745885471
44230000671,139,2023-09-27,,,,,,,,,,,,,,,0.0926704136653334,0.181140636351666,0.237522286629964,0.0926704136653334,0.181140636351666
44230000671,139,2023-10-02,,,,,,,,,,,,,,,0.0955199795174704,0.182997462578323,0.240371852482101,0.0955199795174704,0.182997462578323
44230000671,139,2023-10-07,,,,,,,,,,,,,,,0.0999722033102075,0.184012391462443,0.244824076274838,0.0999722033102075,0.184012391462443
44230000671,139,2023-10-12,,,,,,,,,,,,,,,0.104424427102945,0.184106489591713,0.249276300067576,0.104424427102945,0.184106489591713
44230000671,139,2023-10-17,,,,,,,,,,,,,,,0.104121102304149,0.183429939502693,0.24897297526878,0.104121102304149,0.183429939502693
44230000671,139,2023-10-22,,,,,,,,,,,,,,,0.103817777505353,0.181794928872322,0.248669650469984,0.103817777505353,0.181794928872322
44230000671,139,2023-10-27,,,,,,,,,,,,,,,0.101714336803779,0.183580657581251,0.24656620976841,0.101714336803779,0.183580657581251
44230000671,139,2023-11-01,,,,,,,,,,,,,,,0.0825499772070688,0.18590852717801,0.2274018501717,0.0825499772070688,0.18590852717801
44230000671,139,2023-11-06,,,,,,,,,,,,,,,0.046807327299167,0.188695453394452,0.191659200263798,0.046807327299167,0.188695453394452
44230000671,139,2023-11-11,,,,,,,,,,,,,,,0.027282581173367,0.190595587509039,0.172134454137998,0.027282581173367,0.190595587509039
44230000671,139,2023-11-16,,,,,,,,,,,,,,,0.0383954274461062,0.1933516759263,0.183247300410737,0.0383954274461062,0.1933516759263
44230000671,139,2023-11-21,,,,,,,,,,,,,,,-0.00889308089690152,0.19619091242014,0.135958792067729,-0.00889308089690152,0.19619091242014
44230000671,139,2023-11-26,,,,,,,,,,,,,,,-0.017937096715893,0.199313797619189,0.126914776248738,-0.017937096715893,0.199313797619189
44230000671,139,2023-12-01,,,,,,,,,,,,,,,-0.0865512611135084,0.201118974869894,0.0583006118511225,-0.0865512611135084,0.201118974869894
44230000671,139,2023-12-06,,,,,,,,,,,,,,,-0.147937588598781,0.201706481011594,-0.00308571563414965,-0.147937588598781,0.201706481011594
44230000671,139,2023-12-11,,,,,,,,,,,,,,,-0.223253399562843,0.203807953092851,-0.0784015265982116,-0.223253399562843,0.203807953092851
44230000671,139,2023-12-16,,,,,,,,,,,,,,,-0.249331500166286,0.205931686151639,-0.104479627201656,-0.249331500166286,0.205931686151639
44230000671,139,2023-12-21,,,,,,,,,,,,,,,-0.319174033641543,0.20805671958664,-0.174322160676912,-0.319174033641543,0.20805671958664
44230000671,139,2023-12-26,,,,,,,,,,,,,,,-0.284697304360081,0.210151987717799,-0.13984543139545,-0.284697304360081,0.210151987717799
44230000671,139,2023-12-31,,,,,,,,,,,,,,,-0.276363534756721,0.21222316683185,-0.13151166179209,-0.276363534756721,0.21222316683185
44230000671,139,2024-01-05,,,,,,,,,,,,,,,-0.239308699119921,0.214277106365653,-0.0944568261552899,-0.239308699119921,0.214277106365653
44230000671,139,2024-01-10,,,,,,,,,,,,,,,-0.270412424274392,0.216336563615574,-0.125560551309761,-0.270412424274392,0.216336563615574
44230000671,139,2024-01-15,,,,,,,,,,,,,,,-0.279514329818613,0.219096821690843,-0.134662456853982,-0.279514329818613,0.219096821690843
44230000671,139,2024-01-20,,,,,,,,,,,,,,,-0.253098887652095,0.220349817080275,-0.108247014687464,-0.253098887652095,0.220349817080275
44230000671,139,2024-01-25,,,,,,,,,,,,,,,-0.251838553679084,0.222307680077886,-0.106986680714453,-0.251838553679084,0.222307680077886
44230000671,139,2024-01-30,,,,,,,,,,,,,,,-0.27951676575574,0.224266542036716,-0.134664892791109,-0.27951676575574,0.224266542036716
44230000671,139,2024-02-04,,,,,,,,,,,,,,,-0.240513383345606,0.226206686739242,-0.0956615103809748,-0.240513383345606,0.226206686739242
44230000671,139,2024-02-09,,,,,,,,,,,,,,,-0.212871381600833,0.228131663916882,-0.0680195086362016,-0.212871381600833,0.228131663916882
44230000671,139,2024-02-14,,,,,,,,,,,,,,,-0.246871177637711,0.230049882006854,-0.102019304673081,-0.246871177637711,0.230049882006854
44230000671,139,2024-02-19,,,,,,,,,,,,,,,-0.219060837016309,0.231942346822163,-0.0742089640516785,-0.219060837016309,0.231942346822163
44230000671,139,2024-02-24,,,,,,,,,,,,,,,-0.280970250997518,0.233839277881027,-0.136118378032887,-0.280970250997518,0.233839277881027
44230000671,139,2024-02-29,,,,,,,,,,,,,,,-0.249705423318537,0.235698183352222,-0.104853550353906,-0.249705423318537,0.235698183352222
44230000671,139,2024-03-05,,,,,,,,,,,,,,,-0.19081024857095,0.237569021652159,-0.0459583756063187,-0.19081024857095,0.237569021652159
44230000671,139,2024-03-10,,,,,,,,,,,,,,,-0.181130794286963,0.24101205383023,-0.0362789213223321,-0.181130794286963,0.24101205383023
44230000671,139,2024-03-15,,,,,,,,,,,,,,,-0.168759060404658,0.241237830473924,-0.0239071874400275,-0.168759060404658,0.241237830473924
44230000671,139,2024-03-20,,,,,,,,,,,,,,,-0.141129730170909,0.243024720529692,0.0037221427937219,-0.141129730170909,0.243024720529692
44230000671,139,2024-03-25,,,,,,,,,,,,,,,-0.153882774950739,0.244834792717688,-0.00903090198610853,-0.153882774950739,0.244834792717688
44230000671,139,2024-03-30,,,,,,,,,,,,,,,-0.122604469173007,0.246883232833471,0.0222474037916241,-0.122604469173007,0.246883232833471
44230000671,139,2024-04-04,,,,,,,,,,,,,,,-0.136833114115219,0.248388515378519,0.00801875884941164,-0.136833114115219,0.248388515378519
44230000671,139,2024-04-09,,,,,,,,,,,,,,,-0.0995396800945995,0.250132843640414,0.0453121928700314,-0.0995396800945995,0.250132843640414
44230000671,139,2024-04-14,,,,,,,,,,,,,,,-0.107917374402775,0.251873314753873,0.0369344985618559,-0.107917374402775,0.251873314753873
44230000671,139,2024-04-19,,,,,,,,,,,,,,,-0.135991690042957,0.253611185910257,0.00886018292167407,-0.135991690042957,0.253611185910257
44230000671,139,2024-04-24,,,,,,,,,,,,,,,-0.123648680139169,0.255350067404006,0.0212031928254624,-0.123648680139169,0.255350067404006
44230000671,139,2024-04-29,,,,,,,,,,,,,,,-0.126899514595444,0.257132508289753,0.0179523583691868,-0.126899514595444,0.257132508289753
44230000681,138,2023-04-30,,,,,,,,,,,,,,,-0.150622961295553,0.0553494586378579,-0.00563523500483088,-0.150622961295553,0.0553494586378579
44230000681,138,2023-05-05,,,,,,,,,,,,,,,-0.155455127208806,0.0513411449749304,-0.0104674009180841,-0.155455127208806,0.0513411449749304
44230000681,138,2023-05-10,,,,,,,,,,,,,,,-0.157986883057842,0.058401463907635,-0.0129991567671203,-0.157986883057842,0.058401463907635
44230000681,138,2023-05-15,,,,,,,,,,,,,,,-0.182307743369959,0.0645097326598224,-0.0373200170792369,-0.182307743369959,0.0645097326598224
44230000681,138,2023-05-20,,,,,,,,,,,,,,,-0.165834511008951,0.0703315537644238,-0.0208467847182294,-0.165834511008951,0.0703315537644238
44230000681,138,2023-05-25,,,,,,,,,,,,,,,-0.155368570261627,0.0818549874364309,-0.0103808439709053,-0.155368570261627,0.0818549874364309
44230000681,138,2023-05-30,,,,,,,,,,,,,,,-0.142239353907194,0.0846106509904543,0.00274837238352814,-0.142239353907194,0.0846106509904543
44230000681,138,2023-06-04,,,,,,,,,,,,,,,-0.145197727213378,0.085894619442151,-0.000210000922656332,-0.145197727213378,0.085894619442151
44230000681,138,2023-06-09,,,,,,,,,,,,,,,-0.085308072464785,0.0957756260858198,0.0596796538259367,-0.085308072464785,0.0957756260858198
44230000681,138,2023-06-14,,,,,,,,,,,,,,,-0.0254966488813747,0.0995668752926107,0.119491077409347,-0.0254966488813747,0.0995668752926107
44230000681,138,2023-06-19,,,,,,,,,,,,,,,0.034314774702035,0.0979746929943727,0.179302500992757,0.034314774702035,0.0979746929943727
44230000681,138,2023-06-24,,,,,,,,,,,,,,,0.0362134593020428,0.107391986318576,0.181201185592764,0.0362134593020428,0.107391986318576
44230000681,138,2023-06-29,,,,,,,,,,,,,,,0.0381121439020504,0.111760662231593,0.183099870192772,0.0381121439020504,0.111760662231593
44230000681,138,2023-07-04,,,,,,,,,,,,,,,0.0388963026448598,0.111762665494582,0.183884028935582,0.0388963026448598,0.111762665494582
44230000681,138,2023-07-09,,,,,,,,,,,,,,,0.0575841764766892,0.112656810550565,0.202571902767411,0.0575841764766892,0.112656810550565
44230000681,138,2023-07-14,,,,,,,,,,,,,,,0.0648481331538855,0.122396324121619,0.209835859444607,0.0648481331538855,0.122396324121619
44230000681,138,2023-07-19,,,,,,,,,,,,,,,0.071262903791894,0.129963125211608,0.216250630082616,0.071262903791894,0.129963125211608
44230000681,138,2023-07-24,,,,,,,,,,,,,,,0.0776776744299028,0.135643745337567,0.222665400720624,0.0776776744299028,0.135643745337567
44230000681,138,2023-07-29,,,,,,,,,,,,,,,0.0844500947545631,0.139672222913783,0.229437821045285,0.0844500947545631,0.139672222913783
44230000681,138,2023-08-03,,,,,,,,,,,,,,,0.0912225150792234,0.142185948717455,0.236210241369945,0.0912225150792234,0.142185948717455
44230000681,138,2023-08-08,,,,,,,,,,,,,,,0.0979949354038838,0.143264678571579,0.242982661694605,0.0979949354038838,0.143264678571579
44230000681,138,2023-08-13,,,,,,,,,,,,,,,0.0852606641698125,0.146053514335844,0.230248390460534,0.0852606641698125,0.146053514335844
44230000681,138,2023-08-18,,,,,,,,,,,,,,,0.100383440401558,0.148848818967696,0.24537116669228,0.100383440401558,0.148848818967696
44230000681,138,2023-08-23,,,,,,,,,,,,,,,0.0944890780707509,0.152042541052894,0.239476804361473,0.0944890780707509,0.152042541052894
44230000681,138,2023-08-28,,,,,,,,,,,,,,,0.0905500889768869,0.152370768790378,0.235537815267609,0.0905500889768869,0.152370768790378
44230000681,138,2023-09-02,,,,,,,,,,,,,,,0.0991055426757987,0.153501997644213,0.24409326896652,0.0991055426757987,0.153501997644213
44230000681,138,2023-09-07,,,,,,,,,,,,,,,0.0869111836020844,0.154249848198293,0.231898909892806,0.0869111836020844,0.154249848198293
44230000681,138,2023-09-12,,,,,,,,,,,,,,,0.0892584020478768,0.160361968611536,0.234246128338599,0.0892584020478768,0.160361968611536
44230000681,138,2023-09-17,,,,,,,,,,,,,,,0.0916056204936691,0.165213409387255,0.236593346784391,0.0916056204936691,0.165213409387255
44230000681,138,2023-09-22,,,,,,,,,,,,,,,0.0948161933257529,0.168920545750773,0.239803919616475,0.0948161933257529,0.168920545750773
44230000681,138,2023-09-27,,,,,,,,,,,,,,,0.0974267114558282,0.171562949597401,0.24241443774655,0.0974267114558282,0.171562949597401
44230000681,138,2023-10-02,,,,,,,,,,,,,,,0.10033496867105,0.173178832347101,0.245322694961772,0.10033496867105,0.173178832347101
44230000681,138,2023-10-07,,,,,,,,,,,,,,,0.10487889312863,0.173872300677853,0.249866619419351,0.10487889312863,0.173872300677853
44230000681,138,2023-10-12,,,,,,,,,,,,,,,0.10942281758621,0.173552100989727,0.254410543876931,0.10942281758621,0.173552100989727
44230000681,138,2023-10-17,,,,,,,,,,,,,,,0.109113245328389,0.172378241014852,0.254100971619111,0.109113245328389,0.172378241014852
44230000681,138,2023-10-22,,,,,,,,,,,,,,,0.108803673070569,0.17013286284358,0.253791399361291,0.108803673070569,0.17013286284358
44230000681,138,2023-10-27,,,,,,,,,,,,,,,0.106656908645891,0.171691737420597,0.251644634936613,0.106656908645891,0.171691737420597
44230000681,138,2023-11-01,,,,,,,,,,,,,,,0.0870978284335712,0.173858914128808,0.232085554724293,0.0870978284335712,0.173858914128808
44230000681,138,2023-11-06,,,,,,,,,,,,,,,0.0506190015246072,0.176545676109828,0.195606727815329,0.0506190015246072,0.176545676109828
44230000681,138,2023-11-11,,,,,,,,,,,,,,,0.0306921120466375,0.17824684314362,0.175679838337359,0.0306921120466375,0.17824684314362
44230000681,138,2023-11-16,,,,,,,,,,,,,,,0.0420338451496317,0.180906643858438,0.187021571440353,0.0420338451496317,0.180906643858438
44230000681,138,2023-11-21,,,,,,,,,,,,,,,-0.00622864560224501,0.183664942476019,0.138759080688477,-0.00622864560224501,0.183664942476019
44230000681,138,2023-11-26,,,,,,,,,,,,,,,-0.0154589373817582,0.186739996300793,0.129528788908964,-0.0154589373817582,0.186739996300793
44230000681,138,2023-12-01,,,,,,,,,,,,,,,-0.0854863201587265,0.188357485212996,0.0595014061319953,-0.0854863201587265,0.188357485212996
44230000681,138,2023-12-06,,,,,,,,,,,,,,,-0.148136997170146,0.188621655212658,-0.00314927087942476,-0.148136997170146,0.188621655212658
44230000681,138,2023-12-11,,,,,,,,,,,,,,,-0.225004057635601,0.19057327024835,-0.0800163313448794,-0.225004057635601,0.19057327024835
44230000681,138,2023-12-16,,,,,,,,,,,,,,,-0.251619278400676,0.192554879182919,-0.106631552109954,-0.251619278400676,0.192554879182919
44230000681,138,2023-12-21,,,,,,,,,,,,,,,-0.322900330479698,0.194539082619121,-0.177912604188976,-0.322900330479698,0.194539082619121
44230000681,138,2023-12-26,,,,,,,,,,,,,,,-0.287713497855751,0.19649846418557,-0.14272577156503,-0.287713497855751,0.19649846418557
44230000681,138,2023-12-31,,,,,,,,,,,,,,,-0.279208080947842,0.198432933955988,-0.13422035465712,-0.279208080947842,0.198432933955988
44230000681,138,2024-01-05,,,,,,,,,,,,,,,-0.241390041747673,0.200353143616396,-0.0964023154569513,-0.241390041747673,0.200353143616396
44230000681,138,2024-01-10,,,,,,,,,,,,,,,-0.27313439783368,0.20228121732306,-0.128146671542959,-0.27313439783368,0.20228121732306
44230000681,138,2024-01-15,,,,,,,,,,,,,,,-0.282423771669837,0.20499231658776,-0.137436045379116,-0.282423771669837,0.20499231658776
44230000681,138,2024-01-20,,,,,,,,,,,,,,,-0.255464261253037,0.20603156781662,-0.110476534962315,-0.255464261253037,0.20603156781662
44230000681,138,2024-01-25,,,,,,,,,,,,,,,-0.254177968687504,0.207857083916012,-0.109190242396783,-0.254177968687504,0.207857083916012
44230000681,138,2024-01-30,,,,,,,,,,,,,,,-0.282426257778983,0.209686266308453,-0.137438531488261,-0.282426257778983,0.209686266308453
44230000681,138,2024-02-04,,,,,,,,,,,,,,,-0.24261953837039,0.211499458491766,-0.0976318120796681,-0.24261953837039,0.211499458491766
44230000681,138,2024-02-09,,,,,,,,,,,,,,,-0.214408205420453,0.213298429837125,-0.069420479129731,-0.214408205420453,0.213298429837125
44230000681,138,2024-02-14,,,,,,,,,,,,,,,-0.249108281597379,0.215090733861866,-0.104120555306657,-0.249108281597379,0.215090733861866
44230000681,138,2024-02-19,,,,,,,,,,,,,,,-0.220725142562598,0.21685951319629,-0.0757374162718765,-0.220725142562598,0.21685951319629
44230000681,138,2024-02-24,,,,,,,,,,,,,,,-0.283909679872369,0.218632064379566,-0.138921953581647,-0.283909679872369,0.218632064379566
44230000681,138,2024-02-29,,,,,,,,,,,,,,,-0.252000903097875,0.220369880099004,-0.107013176807154,-0.252000903097875,0.220369880099004
44230000681,138,2024-03-05,,,,,,,,,,,,,,,-0.191892688096293,0.222122568176335,-0.0469049618055716,-0.191892688096293,0.222122568176335
44230000681,138,2024-03-10,,,,,,,,,,,,,,,-0.182013869981,0.225627382754181,-0.0370261436902781,-0.182013869981,0.225627382754181
44230000681,138,2024-03-15,,,,,,,,,,,,,,,-0.169387320466086,0.225552759173556,-0.0243995941753642,-0.169387320466086,0.225552759173556
44230000681,138,2024-03-20,,,,,,,,,,,,,,,-0.141188920017194,0.22721842827469,0.00379880627352732,-0.141188920017194,0.22721842827469
44230000681,138,2024-03-25,,,,,,,,,,,,,,,-0.154204634137004,0.228912308077809,-0.0092169078462826,-0.154204634137004,0.228912308077809
44230000681,138,2024-03-30,,,,,,,,,,,,,,,-0.122282101660773,0.230874136663896,0.0227056246299486,-0.122282101660773,0.230874136663896
44230000681,138,2024-04-04,,,,,,,,,,,,,,,-0.136803808286709,0.232233254863626,0.00818391800401295,-0.136803808286709,0.232233254863626
44230000681,138,2024-04-09,,,,,,,,,,,,,,,-0.0987422563876622,0.233860679868809,0.0462454699030595,-0.0987422563876622,0.233860679868809
44230000681,138,2024-04-14,,,,,,,,,,,,,,,-0.107292502699886,0.235486405189353,0.0376952235908356,-0.107292502699886,0.235486405189353
44230000681,138,2024-04-19,,,,,,,,,,,,,,,-0.13594505374086,0.237111207384973,0.00904267254986187,-0.13594505374086,0.237111207384973
44230000681,138,2024-04-24,,,,,,,,,,,,,,,-0.123347819820708,0.238739243703061,0.0216399064700134,-0.123347819820708,0.238739243703061
44230000681,138,2024-04-29,,,,,,,,,,,,,,,-0.126665610408304,0.240417932213135,0.0183221158824175,-0.126665610408304,0.240417932213135
44230000791,137,2023-04-30,,,,,,,,,,,,,,,-0.150877559212862,0.0534689167335996,-0.00575124690667449,-0.150877559212862,0.0534689167335996
44230000791,137,2023-05-05,,,,,,,,,,,,,,,-0.155809204341648,0.0476746301946293,-0.0106828920354599,-0.155809204341648,0.0476746301946293
44230000791,137,2023-05-10,,,,,,,,,,,,,,,-0.158393081142303,0.0541574487547496,-0.0132667688361155,-0.158393081142303,0.0541574487547496
44230000791,137,2023-05-15,,,,,,,,,,,,,,,-0.183214632065701,0.0597310906854143,-0.0380883197595132,-0.183214632065701,0.0597310906854143
44230000791,137,2023-05-20,,,,,,,,,,,,,,,-0.166402267261401,0.0651039995438784,-0.0212759549552138,-0.166402267261401,0.0651039995438784
44230000791,137,2023-05-25,,,,,,,,,,,,,,,-0.15572086545706,0.0769294463337129,-0.0105945531508728,-0.15572086545706,0.0769294463337129
44230000791,137,2023-05-30,,,,,,,,,,,,,,,-0.14232135951263,0.079049977396133,0.00280495279355793,-0.14232135951263,0.079049977396133
44230000791,137,2023-06-04,,,,,,,,,,,,,,,-0.145340636492453,0.0795602644002749,-0.000214324186265634,-0.145340636492453,0.0795602644002749
44230000791,137,2023-06-09,,,,,,,,,,,,,,,-0.0842180406611574,0.0897354426154926,0.0609082716450304,-0.0842180406611574,0.0897354426154926
44230000791,137,2023-06-14,,,,,,,,,,,,,,,-0.023175286530585,0.0931466680661419,0.121951025775603,-0.023175286530585,0.0931466680661419
44230000791,137,2023-06-19,,,,,,,,,,,,,,,0.0378674675999867,0.0905579617410414,0.182993779906174,0.0378674675999867,0.0905579617410414
44230000791,137,2023-06-24,,,,,,,,,,,,,,,0.0398052401903373,0.100340114367507,0.184931552496525,0.0398052401903373,0.100340114367507
44230000791,137,2023-06-29,,,,,,,,,,,,,,,0.0417430127806877,0.104490757657849,0.186869325086875,0.0417430127806877,0.104490757657849
44230000791,137,2023-07-04,,,,,,,,,,,,,,,0.0425433149047443,0.103787011198654,0.187669627210932,0.0425433149047443,0.103787011198654
44230000791,137,2023-07-09,,,,,,,,,,,,,,,0.0616159137361142,0.104082187519637,0.206742226042302,0.0616159137361142,0.104082187519637
44230000791,137,2023-07-14,,,,,,,,,,,,,,,0.0690294126113393,0.114325437558958,0.214155724917527,0.0690294126113393,0.114325437558958
44230000791,137,2023-07-19,,,,,,,,,,,,,,,0.0755762433570395,0.122114673012094,0.220702555663227,0.0755762433570395,0.122114673012094
44230000791,137,2023-07-24,,,,,,,,,,,,,,,0.0821230741027399,0.127813379418694,0.227249386408928,0.0821230741027399,0.127813379418694
44230000791,137,2023-07-29,,,,,,,,,,,,,,,0.0890349174259575,0.131697164777013,0.234161229732145,0.0890349174259575,0.131697164777013
44230000791,137,2023-08-03,,,,,,,,,,,,,,,0.095946760749175,0.133920726669354,0.241073073055363,0.095946760749175,0.133920726669354
44230000791,137,2023-08-08,,,,,,,,,,,,,,,0.102858604072393,0.134566390389498,0.24798491637858,0.102858604072393,0.134566390389498
44230000791,137,2023-08-13,,,,,,,,,,,,,,,0.089862173935775,0.137121348291303,0.234988486241963,0.089862173935775,0.137121348291303
44230000791,137,2023-08-18,,,,,,,,,,,,,,,0.105296280933726,0.139688506322433,0.250422593239914,0.105296280933726,0.139688506322433
44230000791,137,2023-08-23,,,,,,,,,,,,,,,0.099280572078139,0.142713093683664,0.244406884384327,0.099280572078139,0.142713093683664
44230000791,137,2023-08-28,,,,,,,,,,,,,,,0.0952604914919543,0.142563244774387,0.240386803798142,0.0952604914919543,0.142563244774387
44230000791,137,2023-09-02,,,,,,,,,,,,,,,0.103992075281962,0.143308517835724,0.249118387588149,0.103992075281962,0.143308517835724
44230000791,137,2023-09-07,,,,,,,,,,,,,,,0.0915466724120803,0.143633663491947,0.236672984718268,0.0915466724120803,0.143633663491947
44230000791,137,2023-09-12,,,,,,,,,,,,,,,0.0939422127602788,0.149954917619388,0.239068525066467,0.0939422127602788,0.149954917619388
44230000791,137,2023-09-17,,,,,,,,,,,,,,,0.0963377531084772,0.154869635615771,0.241464065414665,0.0963377531084772,0.154869635615771
44230000791,137,2023-09-22,,,,,,,,,,,,,,,0.0996144216153533,0.158517024925967,0.244740733921541,0.0996144216153533,0.158517024925967
44230000791,137,2023-09-27,,,,,,,,,,,,,,,0.102278682166607,0.160989531121095,0.247404994472794,0.102278682166607,0.160989531121095
44230000791,137,2023-10-02,,,,,,,,,,,,,,,0.105246811321561,0.162329062763613,0.250373123627749,0.105246811321561,0.162329062763613
44230000791,137,2023-10-07,,,,,,,,,,,,,,,0.109884281002668,0.16264736158167,0.255010593308856,0.109884281002668,0.16264736158167
44230000791,137,2023-10-12,,,,,,,,,,,,,,,0.114521750683776,0.161836482159815,0.259648062989964,0.114521750683776,0.161836482159815
44230000791,137,2023-10-17,,,,,,,,,,,,,,,0.114205805299306,0.160065877673221,0.259332117605493,0.114205805299306,0.160065877673221
44230000791,137,2023-10-22,,,,,,,,,,,,,,,0.113889859914836,0.157076511368589,0.259016172221023,0.113889859914836,0.157076511368589
44230000791,137,2023-10-27,,,,,,,,,,,,,,,0.111698900310453,0.158371025183801,0.256825212616641,0.111698900310453,0.158371025183801
44230000791,137,2023-11-01,,,,,,,,,,,,,,,0.0917371596781508,0.160356947075705,0.236863471984339,0.0917371596781508,0.160356947075705
44230000791,137,2023-11-06,,,,,,,,,,,,,,,0.0545073475692609,0.162938546161882,0.199633659875449,0.0545073475692609,0.162938546161882
44230000791,137,2023-11-11,,,,,,,,,,,,,,,0.0341702256264189,0.16440958857387,0.179296537932607,0.0341702256264189,0.16440958857387
44230000791,137,2023-11-16,,,,,,,,,,,,,,,0.0457454496177882,0.166969106544328,0.190871761923976,0.0457454496177882,0.166969106544328
44230000791,137,2023-11-21,,,,,,,,,,,,,,,-0.00351061519711071,0.169645655566326,0.141615697109077,-0.00351061519711071,0.169645655566326
44230000791,137,2023-11-26,,,,,,,,,,,,,,,-0.0129309298777087,0.172680562870599,0.132195382428479,-0.0129309298777087,0.172680562870599
44230000791,137,2023-12-01,,,,,,,,,,,,,,,-0.084399957918827,0.174081348505445,0.0607263543873607,-0.084399957918827,0.174081348505445
44230000791,137,2023-12-06,,,,,,,,,,,,,,,-0.148340416844516,0.173957394216417,-0.00321410453832799,-0.148340416844516,0.173957394216417
44230000791,137,2023-12-11,,,,,,,,,,,,,,,-0.226789930191896,0.175739897880726,-0.0816636178857087,-0.226789930191896,0.175739897880726
44230000791,137,2023-12-16,,,,,,,,,,,,,,,-0.253953075289549,0.177561914162699,-0.108826762983362,-0.253953075289549,0.177561914162699
